0.000;0.000;0.000;0.000;0.000;0.000;0.020;0.170;0.820;1.390;1.820;2.230;2.450;2.490;2.360;2.060;1.610;1.240;0.500;0.080;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.010;0.310;1.130;1.430;1.720;1.890;1.950;1.820;1.590;1.310;0.860;0.200;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.040;0.610;1.070;1.280;1.320;1.360;1.330;1.250;0.950;0.570;0.010;0.000;0.000;0.000;0.000;0.000
0.000;0.000;0.000;0.000;0.000;0.000;0.020;0.180;0.750;1.290;1.560;1.890;2.020;2.020;1.850;1.560;1.300;0.760;0.270;0.010;0.000;0.000;0.000;0.000
